,country,Code_x,year,mortality,increase_mort,Code_y,smoke_prev,increse_smoke,CO,CO_mean,uplift_CO,O3,O3_mean,uplift_O3,PM,PM_mean,uplift_PM,Family,Freedom,Generosity,Region,Happiness Score,Economy (GDP per Capita),Health (Life Expectancy),Trust (Government Corruption),Dystopia Residual
580,Norway,NOR,2015,27.39,,NOR,20.700000762939453,,0.133353796,0.13315462075,,0.0540412741454988,0.0541441977224515,,6.57087e-09,6.4154399999999995e-09,,1.33095,0.66973,0.34699,Western Europe,7.522,1.459,0.88521,0.36503,2.46531
581,Norway,NOR,2016,27.39,0.0,,,,0.133689719,0.13315462075,0.00033592300000001574,0.0513346872814025,0.0541441977224515,-0.0027065868640962984,6.64774e-09,6.4154399999999995e-09,7.687000000000038e-11,1.1269,0.59609,0.37895,Western Europe,7.498,1.57744,0.79579,0.35776,2.66465
582,Norway,NOR,2017,26.77,-0.620000000000001,,,,0.132156445,0.13315462075,-0.0015332740000000011,0.0553182343221039,0.0541441977224515,0.003983547040701398,6.35948e-09,6.4154399999999995e-09,-2.8826e-10,1.53352355957031,0.635422587394714,0.36201223731041,,7.53700017929077,1.61646318435669,0.796666502952576,0.315963834524155,2.27702665328979
583,Norway,NOR,2018,26.29,-0.4800000000000004,NOR,17.100000381469727,-3.6000003814697266,0.133418523,0.13315462075,0.0012620779999999998,0.0558825951408008,0.0541441977224515,0.0005643608186969018,6.08367e-09,6.4154399999999995e-09,-2.758100000000001e-10,,0.686,0.286,,7.594,1.456,0.861,0.34,
584,OECD Countries,,2015,25.55,,,,,,,,,,,,,,,,,,,,,,
585,OECD Countries,,2016,25.33,-0.22000000000000242,,,,,,,,,,,,,,,,,,,,,
586,OECD Countries,,2017,25.09,-0.23999999999999844,,,,,,,,,,,,,,,,,,,,,
587,OECD Countries,,2018,25.1,0.010000000000001563,,,,,,,,,,,,,,,,,,,,,
588,Oman,OMN,2015,30.77,,OMN,7.800000190734863,,0.150476937,0.16108884974999998,,0.0639061984667106,0.06615292167250912,,4.93556e-08,4.9873075e-08,,1.08182,0.63274,0.21542,Middle East and Northern Africa,6.853,1.36011,0.76276,0.32524,2.47489
589,Oman,OMN,2016,31.17,0.40000000000000213,,,,0.153938451,0.16108884974999998,0.003461513999999999,0.0640092819857216,0.06615292167250912,0.00010308351901100465,4.79976e-08,4.9873075e-08,-1.357999999999998e-09,,,,,,,,,
590,Oman,OMN,2017,30.11,-1.0600000000000023,,,,0.169552981,0.16108884974999998,0.015614529999999988,0.0677368590581983,0.06615292167250912,0.003727577072476701,4.989e-08,4.9873075e-08,1.8923999999999965e-09,,,,,,,,,
591,Oman,OMN,2018,26.86,-3.25,OMN,7.900000095367432,0.09999990463256836,0.17038703,0.16108884974999998,0.0008340490000000034,0.068959347179406,0.06615292167250912,0.0012224881212076905,5.22491e-08,4.9873075e-08,2.3591000000000003e-09,,,,,,,,,
592,Pakistan,PAK,2015,110.39,,PAK,23.600000381469727,,0.724600463,0.75194128975,,0.0604090636941542,0.06046445873344795,,9.80888e-08,1.038777e-07,,0.41411,0.12102,0.33671,Southern Asia,5.194,0.59543,0.51466,0.10464,3.10709
593,Pakistan,PAK,2016,107.76,-2.6299999999999955,,,,0.778792267,0.75194128975,0.05419180400000001,0.0603267225453484,0.06046445873344795,-8.234114880580068e-05,1.04106e-07,1.038777e-07,6.017200000000004e-09,0.26135,0.14622,0.31185,Southern Asia,5.132,0.68816,0.40306,0.1388,3.18286
594,Pakistan,PAK,2017,105.33,-2.430000000000007,,,,0.747174165,0.75194128975,-0.03161810200000004,0.0597271829257887,0.06046445873344795,-0.0005995396195596983,1.02944e-07,1.038777e-07,-1.1620000000000074e-09,0.672690689563751,0.23521526157856,0.315446019172668,,5.26900005340576,0.72688353061676,0.402047783136368,0.124348066747189,2.79248929023743
595,Pakistan,PAK,2018,102.96,-2.3700000000000045,PAK,20.799999237060547,-2.8000011444091797,0.757198264,0.75194128975,0.010024099000000009,0.0613948657685005,0.06046445873344795,0.0016676828427117998,1.10372e-07,1.038777e-07,7.428000000000005e-09,,0.334,0.216,,5.472,0.652,0.424,0.113,
596,Palau,PLW,2015,112.44,,PLW,19.399999618530277,,0.090226406,0.073446982,,0.0482163147738578,0.047864164262196425,,8.52379e-09,6.7522125e-09,,,,,,,,,,
597,Palau,PLW,2016,110.86,-1.5799999999999983,,,,0.068265442,0.073446982,-0.021960964,0.0458212165201629,0.047864164262196425,-0.0023950982536949036,6.14686e-09,6.7522125e-09,-2.3769300000000004e-09,,,,,,,,,
598,Palau,PLW,2017,109.79,-1.0699999999999932,,,,0.063667244,0.073446982,-0.004598197999999998,0.0469896662412105,0.047864164262196425,0.0011684497210476055,5.74553e-09,6.7522125e-09,-4.013299999999999e-10,,,,,,,,,
599,Palau,PLW,2018,108.81,-0.980000000000004,PLW,17.899999618530273,-1.5000000000000036,0.071628836,0.073446982,0.007961592000000003,0.0504294595135545,0.047864164262196425,0.003439793272343998,6.59267e-09,6.7522125e-09,8.4714e-10,,,,,,,,,
600,Palestine,PSE,2015,27.9,,,,,,,,,,,,,,,,,,,,,,
601,Palestine,PSE,2016,27.38,-0.5199999999999996,,,,,,,,,,,,,,,,,,,,,
602,Palestine,PSE,2017,27.2,-0.17999999999999972,,,,,,,,,,,,,,,,,,,,,
603,Palestine,PSE,2018,27.21,0.010000000000001563,,,,,,,,,,,,,,,,,,,,,
604,Panama,PAN,2015,21.01,,PAN,6.400000095367432,,0.12753102,0.12445564225,,0.051745287575959,0.05219785212385283,,2.05985e-08,1.776315e-08,,1.1985,0.5421,0.24434,Latin America and Caribbean,6.786,1.06353,0.79661,0.0927,2.84848
605,Panama,PAN,2016,20.99,-0.020000000000003126,,,,0.123506253,0.12445564225,-0.0040247669999999985,0.0509162724147389,0.05219785212385283,-0.0008290151612200952,1.69954e-08,1.776315e-08,-3.6031000000000013e-09,0.98912,0.48927,0.2418,Latin America and Caribbean,6.701,1.18306,0.70835,0.08423,3.00559
606,Panama,PAN,2017,20.92,-0.06999999999999673,,,,0.12396426,0.12445564225,0.00045800700000001027,0.0522067216422289,0.05219785212385283,0.0012904492274899981,1.66297e-08,1.776315e-08,-3.6569999999999844e-10,1.37319254875183,0.550026834011078,0.21055693924427,,6.4520001411438,1.23374843597412,0.706156134605408,0.070983923971653,2.30719995498657
607,Panama,PAN,2018,20.51,-0.41000000000000014,PAN,5.300000190734863,-1.0999999046325684,0.122821036,0.12445564225,-0.0011432240000000121,0.0539231268624845,0.05219785212385283,0.0017164052202556027,1.6829e-08,1.776315e-08,1.9930000000000034e-10,,0.597,0.125,,6.43,1.112,0.759,0.063,
608,Papua New Guinea,PNG,2015,216.48,,PNG,42.5,,0.109933487,0.09410098724999999,,0.0324889430748058,0.031675389811299574,,1.00305e-08,9.004695e-09,,,,,,,,,,
609,Papua New Guinea,PNG,2016,213.61,-2.869999999999976,,,,0.085578189,0.09410098724999999,-0.024355297999999997,0.0300370080718778,0.031675389811299574,-0.0024519350029280004,8.09295e-09,9.004695e-09,-1.9375499999999994e-09,,,,,,,,,
610,Papua New Guinea,PNG,2017,212.47,-1.1400000000000148,,,,0.090834932,0.09410098724999999,0.005256742999999994,0.0315414738663844,0.031675389811299574,0.0015044657945066028,9.09438e-09,9.004695e-09,1.00143e-09,,,,,,,,,
611,Papua New Guinea,PNG,2018,211.39,-1.0800000000000125,PNG,39.900001525878906,-2.5999984741210938,0.090057341,0.09410098724999999,-0.0007775909999999941,0.0326341342321303,0.031675389811299574,0.001092660365745901,8.80095e-09,9.004695e-09,-2.9343000000000113e-10,,,,,,,,,
612,Paraguay,PRY,2015,22.98,,PRY,14.5,,0.157360916,0.15162940425,,0.0381597902587173,0.0404697709136971,,1.14962e-08,1.185865e-08,,1.30477,0.53899,0.3424,Latin America and Caribbean,5.878,0.75985,0.66098,0.08242,2.18896
613,Paraguay,PRY,2016,24.03,1.0500000000000007,,,,0.148785697,0.15162940425,-0.008575218999999995,0.0411590896702872,0.0404697709136971,0.0029992994115699,1.26562e-08,1.185865e-08,1.1600000000000001e-09,1.11111,0.46235,0.25296,Latin America and Caribbean,5.538,0.89373,0.58295,0.07396,2.16091
614,Paraguay,PRY,2017,23.46,-0.5700000000000003,,,,0.152410303,0.15162940425,0.0036246060000000024,0.042979597366283,0.0404697709136971,0.0018205076959958016,1.20745e-08,1.185865e-08,-5.817000000000002e-10,1.50728487968445,0.473507791757584,0.224150657653809,,5.49300003051758,0.932537317276001,0.579250693321228,0.091065913438797,1.6853334903717
615,Paraguay,PRY,2018,22.7,-0.7600000000000016,PRY,12.100000381469728,-2.3999996185302717,0.147960701,0.15162940425,-0.004449601999999997,0.0395806063595009,0.0404697709136971,-0.0033989910067820997,1.12077e-08,1.185865e-08,-8.667999999999995e-10,,0.541,0.162,,5.681,0.835,0.615,0.074,
616,Peru,PER,2015,24.58,,PER,11.5,,0.138605005,0.14367888025,,0.0414532365820986,0.0413731054046861,,1.19095e-08,1.25804e-08,,0.97459,0.41496,0.14982,Latin America and Caribbean,5.824,0.90019,0.73017,0.05989,2.5945
617,Peru,PER,2016,23.7,-0.879999999999999,,,,0.143534074,0.14367888025,0.004929069000000008,0.0417074699919322,0.0413731054046861,0.00025423340983359716,1.2071e-08,1.25804e-08,1.614999999999995e-10,0.81255,0.37502,0.14527,Latin America and Caribbean,5.743,0.99602,0.62994,0.05292,2.73117
618,Peru,PER,2017,22.98,-0.7199999999999989,,,,0.142649048,0.14367888025,-0.000885026000000011,0.0414065850104765,0.0413731054046861,-0.0003008849814557027,1.28763e-08,1.25804e-08,8.053000000000009e-10,1.21877038478851,0.450002878904343,0.126819714903831,,5.71500015258789,1.03522527217865,0.630166113376617,0.0470490865409374,2.20726943016052
619,Peru,PER,2018,22.13,-0.8500000000000014,PER,8.699999809265137,-2.8000001907348633,0.149927394,0.14367888025,0.007278345999999991,0.0409251300342371,0.0413731054046861,-0.0004814549762393941,1.34648e-08,1.25804e-08,5.88499999999999e-10,,0.53,0.092,,5.663,0.934,0.674,0.034,
620,Philippines,PHL,2015,54.81,,PHL,25.399999618530277,,0.190651622,0.167322808,,0.052347007498931,0.05179257311979335,,2.22173e-08,2.11475e-08,,1.03516,0.62545,0.24991,Southeastern Asia,5.073,0.70532,0.58114,0.12279,1.7536
621,Philippines,PHL,2016,54.23,-0.5800000000000054,,,,0.16475061,0.167322808,-0.025901012,0.0495245597646787,0.05179257311979335,-0.0028224477342523036,2.12317e-08,2.11475e-08,-9.85599999999998e-10,0.87877,0.54854,0.21674,Southeastern Asia,5.279,0.81217,0.47036,0.11757,2.23484
622,Philippines,PHL,2017,53.17,-1.0599999999999952,,,,0.158108224,0.167322808,-0.006642386,0.0521580769103451,0.05179257311979335,0.0026335171456664044,2.13159e-08,2.11475e-08,8.420000000000018e-11,1.25391757488251,0.585214674472809,0.193513423204422,,5.42999982833862,0.85769921541214,0.468009054660797,0.0993318930268288,1.97260475158691
623,Philippines,PHL,2018,51.95,-1.2199999999999989,PHL,23.399999618530277,-2.0,0.155780776,0.167322808,-0.002327447999999982,0.0531406483052186,0.05179257311979335,0.0009825713948734965,1.98251e-08,2.11475e-08,-1.4908000000000023e-09,,0.643,0.12,,5.524,0.775,0.513,0.105,
624,Poland,POL,2015,15.95,,POL,27.200000762939453,,0.173291517,0.1671339345,,0.0515150195787402,0.05121018228498267,,1.43686e-08,1.3772775e-08,,1.27948,0.53122,0.16759,Central and Eastern Europe,5.791,1.12555,0.77903,0.04212,1.86565
625,Poland,POL,2016,15.51,-0.4399999999999995,,,,0.169954976,0.1671339345,-0.0033365409999999984,0.0491592820639534,0.05121018228498267,-0.0023557375147868,1.3568e-08,1.3772775e-08,-8.005999999999999e-10,1.04685,0.4519,0.14443,Central and Eastern Europe,5.835,1.24585,0.69058,0.055,2.20035
626,Poland,POL,2017,15.47,-0.03999999999999915,,,,0.163978225,0.1671339345,-0.005976751000000002,0.0519253451861856,0.05121018228498267,0.0027660631222322027,1.35025e-08,1.3772775e-08,-6.549999999999983e-11,1.44571197032928,0.520342111587524,0.158465966582298,,5.97300004959106,1.29178786277771,0.699475347995758,0.0593078061938286,1.79772281646729
627,Poland,POL,2018,15.45,-0.02000000000000135,POL,24.700000762939453,-2.5,0.16131102,0.1671339345,-0.002667205000000006,0.0522410823110515,0.05121018228498267,0.00031573712486589883,1.3652e-08,1.3772775e-08,1.4950000000000078e-10,,0.546,0.108,,6.123,1.176,0.781,0.064,
628,Portugal,PRT,2015,23.91,,PRT,25.200000762939453,,0.144887003,0.16014058525,,0.0550219618575029,0.05675691364703435,,1.07286e-08,1.2781362499999999e-08,,1.13935,0.51469,0.13719,Western Europe,5.102,1.15991,0.87519,0.01078,1.26462
629,Portugal,PRT,2016,23.87,-0.03999999999999915,,,,0.157523396,0.16014058525,0.012636393000000024,0.0560850231643915,0.05675691364703435,0.001063061306888595,1.38793e-08,1.2781362499999999e-08,3.1507e-09,0.94367,0.44727,0.11691,Western Europe,5.123,1.27607,0.79363,0.01521,1.53015
630,Portugal,PRT,2017,23.85,-0.019999999999999574,,,,0.213540429,0.16014058525,0.056017032999999994,0.0570325512106874,0.05675691364703435,0.0009475280462959007,1.74343e-08,1.2781362499999999e-08,3.5549999999999994e-09,1.36704301834106,0.498465299606323,0.0951027125120163,,5.19500017166138,1.3151752948761,0.795843541622162,0.0158694516867399,1.10768270492554
631,Portugal,PRT,2018,23.72,-0.13000000000000256,PRT,25.299999237060547,0.09999847412109375,0.124611513,0.16014058525,-0.08892891600000001,0.0588881183555556,0.05675691364703435,0.0018555671448682032,9.08325e-09,1.2781362499999999e-08,-8.35105e-09,,0.562,0.055,,5.41,1.188,0.884,0.017,
632,Puerto Rico,PRI,2015,21.04,,,,,,,,,,,,,,,,,,,,,,
633,Puerto Rico,PRI,2016,21.6,0.5600000000000023,,,,,,,,,,,,,1.08113,0.46823,0.22202,Latin America and Caribbean,7.039,1.35943,0.77758,0.12275,3.0076
634,Puerto Rico,PRI,2017,21.71,0.10999999999999943,,,,,,,,,,,,,,,,,,,,,
635,Puerto Rico,PRI,2018,21.98,0.2699999999999996,,,,,,,,,,,,,,,,,,,,,
636,Qatar,QAT,2015,26.54,,QAT,12.199999809265137,,0.225105905,0.24364384675,,0.0754051165147513,0.07833228329433678,,6.41525e-08,5.8139075e-08,,1.0786,0.6404,0.32573,Middle East and Northern Africa,6.611,1.69042,0.79733,0.52208,1.55674
637,Qatar,QAT,2016,26.16,-0.379999999999999,,,,0.234193118,0.24364384675,0.00908721300000001,0.0759981210252894,0.07833228329433678,0.0005930045105380921,5.40866e-08,5.8139075e-08,-1.0065900000000007e-08,0.87964,0.56679,0.32388,Middle East and Northern Africa,6.375,1.82427,0.71723,0.48049,1.58224
638,Qatar,QAT,2017,25.47,-0.6900000000000013,,,,0.260225026,0.24364384675,0.02603190800000002,0.0811208895967725,0.07833228329433678,0.005122768571483097,5.76134e-08,5.8139075e-08,3.526800000000005e-09,1.27429687976837,0.604130983352661,0.330473870038986,,6.375,1.87076568603516,0.710098087787628,0.439299255609512,1.1454644203186
639,Qatar,QAT,2018,23.97,-1.5,QAT,12.0,-0.19999980926513672,0.255051338,0.24364384675,-0.00517368800000001,0.0808050060405339,0.07833228329433678,-0.00031588355623859976,5.67038e-08,5.8139075e-08,-9.096000000000044e-10,,0.654,0.256,,6.374,1.649,0.748,0.171,
640,Region of the Americas (WHO),,2015,34.9,,,,,,,,,,,,,,,,,,,,,,
641,Region of the Americas (WHO),,2016,34.79,-0.10999999999999943,,,,,,,,,,,,,,,,,,,,,
642,Region of the Americas (WHO),,2017,34.3,-0.490000000000002,,,,,,,,,,,,,,,,,,,,,
643,Region of the Americas (WHO),,2018,34.34,0.04000000000000625,,,,,,,,,,,,,,,,,,,,,
644,Romania,ROU,2015,20.85,,ROU,29.700000762939453,,0.173202482,0.1654584615,,0.0509433475032379,0.05182324894448743,,1.24462e-08,1.22983e-08,,0.88588,0.35068,0.13748,Central and Eastern Europe,5.124,1.04345,0.7689,0.00649,1.93129
645,Romania,ROU,2016,20.68,-0.1700000000000017,,,,0.167063109,0.1654584615,-0.0061393730000000035,0.0504318993350593,0.05182324894448743,-0.0005114481681786007,1.24763e-08,1.22983e-08,3.009999999999972e-11,0.72803,0.36712,0.12889,Central and Eastern Europe,5.528,1.1697,0.67602,0.00679,2.45184
